template_code,account_code,account_name,parent_account_code,level_no,class_code,class_name,source_subaccount_code,source_subaccount_name,normal_balance,allow_manual_posting,is_control_account_default,account_type_code,notes,is_active_default
ohada_syscohada_v1,2728,Other loans to personnel,272,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2731,Guarantee deduction,273,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2733,Regulated funds,273,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2734,Claims on licensor,273,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2738,Other claims on the state,273,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2741,Long-term securities for portfolio activity,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2742,Participative securities,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2743,Investment Certificates,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2744,Share of common investment funds,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2745,Bonds,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2746,Own shares,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2748,Other long-term securities,274,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2751,Deposits for prepaid rents,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2752,Deposits for electricity,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2753,Deposits for water,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2754,Deposits for gas,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2755,"Deposits for Telephone, Telex, Fax.",275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2756,Cautions on public contracts.,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2757,Cautions on other transactions,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2758,Other cautions and deposits,275,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2761,On non-commercial loans and debts,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2762,On loans to personnel,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2763,On claims on the State,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2764,On long-term securities,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2765,On deposits and cautions paid,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2767,On participation related claims,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2768,On sundry financial fixed assets,276,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2771,Claims related to participations in groups,277,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2772,Claims related to participations out of groups,277,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2773,Claims related to subsidiaries,277,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2774,Advances paid to Economic Interest Groups (E.I.G),277,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2781,Sundry credits in the group,278,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2782,Sundry credits out of group,278,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2784,"Banks, term deposits",278,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2785,Gold and precious metals,278,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2788,Other financial fixed assets,278,3,2,Non-Current Assets,27,OTHER FINANCIAL FIXED ASSETS,DEBIT,true,false,noncurrent_asset,,true
ohada_syscohada_v1,2811,Amortisation of development expenses,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2812,"Amortisation of patents, licences, concessions and similar rights",281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2813,Amortisation of software and web sites,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2814,Amortisation of trade marks,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2815,Amortisation of goodwill,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2816,Amortisation of leasehold rights,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2817,Amortisation of creative investments,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2818,Amortisation of other rights and intangible values.,281,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2824,Depreciation of improvement works on land,282,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2831,"Depreciation of industrial, agricultural, administrative and commercial buildings on our own land",283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2832,"Depreciation of industrial, agricultural, administrative and commercial buildings on other persons’ land",283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2833,Depreciation of infrastructural works,283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2834,"Depreciation of fittings, fixtures and technical installations",283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2835,Depreciation of office fittings,283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2837,"Depreciation of industrial, agricultural, administrative and commercial buildings on concession",283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2838,Depreciation of fittings and fixtures,283,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2841,Depreciation of industrial and commercial equipment and tools,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2842,Depreciation of agricultural equipment and tools,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2843,Depreciation of recoverable and identifiable packaging equipment,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2844,Depreciation of furniture and equipment,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2845,Depreciation of transport equipment,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2846,Depreciation of biological assets,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2847,Depreciation of fittings and fixtures on equipment and biological assets,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2848,Depreciation of other equipment,284,3,2,Non-Current Assets,28,DEPRECIATIONS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2911,Impairment of development expenses,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2912,"Impairment of patents, licences, concessions and similar rights",291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2913,Impairment of software and web sites,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2914,Impairment of trade marks,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2915,Impairment of goodwill,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2916,Impairment of leasehold rights,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2917,Impairment of creative investments,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2918,Impairment of other rights and intangible values.,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2919,Impairment of intangible fixed assets in process.,291,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2921,Impairment of agricultural and forestry lands,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2922,Impairment of undeveloped lands,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2923,Impairment of developed lands,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2924,Impairment of land improvement works,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2925,Impairment of extractive sites,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2926,Impairment of improved lands,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2927,Impairment of lands on concession,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2928,Impairment of other lands,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2929,Impairment of land improvement works in process,292,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2931,"Impairment of industrial, agricultural, administrative and commercial buildings on our own land",293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2932,"Impairment of industrial, agricultural, administrative and commercial buildings on other persons’ land",293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2933,Impairment of infrastructural works,293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2934,"Impairment of fittings, fixtures and technical installations",293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2935,Impairment of office fittings,293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2936,"Impairment of industrial, agricultural, administrative and commercial buildings on concession",293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2938,Impairment of other fittings and installations,293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2939,Impairment of buildings and installation in process,293,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2941,Impairment of industrial and commercial equipment and tools,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2942,Impairment of agricultural equipment and tools,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2943,Impairment of recoverable and identifiable packaging equipment,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2944,Impairment of furniture and equipment,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2945,Impairment of transport equipment,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2946,Impairment of biological assets,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2947,Impairment of fittings and fixtures on equipment and biological assets,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2948,Impairment of other equipment,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2949,Impairment of equipment in process.,294,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2951,Impairment of advances and payments on account for intangible fixed assets,295,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2952,Impairment of advances and payments on account for tangible fixed assets,295,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2961,Impairment of equity securities in companies under full control,296,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2962,Impairment of equity securities in companies under joint control,296,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2963,Impairment of securities under significant influence,296,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2965,Impairment of equity securities in professional organisations,296,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2966,Impairment of equity securities in economic interest groups (E.I.G),296,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2968,Impairment of other equity securities,296,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2971,Impairment of loans and debts,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2972,Impairment of loans to personnel,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2973,Impairment of claims on the state,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2974,Impairment of long-term securities,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2975,Impairment of deposits and cautions paid,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2977,Impairment of claims related to participation and advances to EIGs,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,2978,Impairment of sundry financial debts.,297,3,2,Non-Current Assets,29,IMPAIRMENT OF FIXED ASSETS,CREDIT,true,false,contra_noncurrent_asset,,true
ohada_syscohada_v1,3111,Goods A1,311,3,3,Inventory,31,GOODS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3112,Goods A2,311,3,3,Inventory,31,GOODS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3121,Goods B1,312,3,3,Inventory,31,GOODS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3122,Goods B2,312,3,3,Inventory,31,GOODS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3351,Non recoverable containers,335,3,3,Inventory,33,OTHER SUPPLIES,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3352,Unidentifiable recoverable containers,335,3,3,Inventory,33,OTHER SUPPLIES,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3353,Mixed usage containers,335,3,3,Inventory,33,OTHER SUPPLIES,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3358,Other containers,335,3,3,Inventory,33,OTHER SUPPLIES,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3411,Products in -process P1,341,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3412,Products in- process P2,341,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3421,Works in- progress W1,342,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3422,Works in- progress W2,342,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3431,Intermediate products A,343,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3432,Intermediate products B,343,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3441,Residual product A,344,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3442,Residual product B,344,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3452,Vegetables (plants),345,3,3,Inventory,34,PRODUCTS IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3511,Research works in process R1,351,3,3,Inventory,35,SERVICES IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3512,Research works in process R2,351,3,3,Inventory,35,SERVICES IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3521,Rendering of service S1,352,3,3,Inventory,35,SERVICES IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3522,Rendering of service S2,352,3,3,Inventory,35,SERVICES IN PROCESS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3631,Animals,363,3,3,Inventory,36,FINISHED PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3632,Plants (vegetables),363,3,3,Inventory,36,FINISHED PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3633,Other stocks (subsidiary activities),363,3,3,Inventory,36,FINISHED PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3711,Intermediate products A,371,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3712,Intermediate products B,371,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3721,Wastes or scraps,372,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3722,Rejects,372,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3723,Recovered or salvage materials,372,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3731,Animals,373,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3732,Plants (vegetables),373,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3733,Other stocks (subsidiary activities),373,3,3,Inventory,37,INTERMEDIARY AND RESIDUAL PRODUCTS,DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3871,Stock on consignment,387,3,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,3872,Stock on deposit,387,3,3,Inventory,38,"STOCKS IN TRANSIT, ON CONSIGNMENT AND ON DEPOSIT",DEBIT,true,false,inventory_asset,,true
ohada_syscohada_v1,4011,Suppliers,401,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4012,"Suppliers, group companies",401,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4013,"Suppliers, sub-contractors",401,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4016,"Suppliers, retention of title or ownership",401,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4017,Suppliers: guarantee deduction,401,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4021,"Suppliers, bills payable",402,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4022,"Suppliers, group companies bills payable",402,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4023,"Suppliers, sub-contractors bills payable",402,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4041,"Suppliers, debts in account, intangible fixed assets",404,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4042,"Suppliers, debts in account, tangible fixed assets",404,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4046,"Suppliers bills payable, intangible fixed assets",404,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4047,"Suppliers bills payable, tangible fixed assets",404,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4081,Suppliers,408,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4082,"Suppliers, group companies",408,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4083,"Suppliers, sub-contractors",408,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4086,"Suppliers, accrued interests",408,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
ohada_syscohada_v1,4091,"Suppliers, advances and payments on accounts",409,3,4,Third Parties,40,SUPPLIERS AND RELATED ACCOUNTS (TRADE CREDITORS),CREDIT,true,false,third_party,,true
